BillNo,ItemID,Quantity,SellingDate,SellingPrice,StudentID,TransactionID,final_rating,Hours,Segment,SellingDates,UniqueID
68,148,1,2020-08-18 20:06:49,90.0,F2169,1,4,20,F2,2020-08-18,682020-08-18
72,148,1,2020-08-18 20:07:26,90.0,F2738,1,5,20,F2,2020-08-18,722020-08-18
72,148,2,2020-08-25 20:19:24,90.0,F2057,1,5,20,F2,2020-08-25,722020-08-25
75,148,1,2020-08-18 20:07:48,90.0,F2042,3,3,20,F2,2020-08-18,752020-08-18
75,148,1,2020-08-23 20:04:25,90.0,F2007,1,5,20,F2,2020-08-23,752020-08-23
78,148,1,2020-08-18 20:08:12,90.0,F2177,1,4,20,F2,2020-08-18,782020-08-18
79,148,1,2020-08-18 20:08:25,90.0,F2002,1,5,20,F2,2020-08-18,792020-08-18
79,148,1,2020-08-24 20:01:40,90.0,F2321,1,5,20,F2,2020-08-24,792020-08-24
79,148,1,2020-08-26 20:06:12,90.0,F2146,2,3,20,F2,2020-08-26,792020-08-26
80,148,1,2020-08-18 20:08:28,90.0,F2423,1,5,20,F2,2020-08-18,802020-08-18
81,148,1,2020-08-24 20:02:16,90.0,F2318,1,4,20,F2,2020-08-24,812020-08-24
83,148,1,2020-08-18 20:08:50,90.0,F2022,1,3,20,F2,2020-08-18,832020-08-18
84,148,1,2020-08-29 20:01:31,90.0,F2362,2,4,20,F2,2020-08-29,842020-08-29
86,148,1,2020-08-25 20:24:25,90.0,F2315,1,4,20,F2,2020-08-25,862020-08-25
86,148,1,2020-08-29 20:01:39,90.0,F2489,1,3,20,F2,2020-08-29,862020-08-29
88,148,1,2020-08-24 20:03:53,90.0,F2036,1,4,20,F2,2020-08-24,882020-08-24
88,148,1,2020-08-25 20:24:54,90.0,F2761,1,3,20,F2,2020-08-25,882020-08-25
88,148,1,2020-08-29 20:01:50,90.0,F2761,1,3,20,F2,2020-08-29,882020-08-29
92,148,2,2020-08-26 20:10:12,90.0,F2081,3,5,20,F2,2020-08-26,922020-08-26
95,148,1,2020-08-18 20:12:36,90.0,F2416,1,4,20,F2,2020-08-18,952020-08-18
98,148,1,2020-08-29 20:04:03,90.0,F2418,3,4,20,F2,2020-08-29,982020-08-29
99,148,1,2020-08-23 20:10:24,90.0,F2519,1,3,20,F2,2020-08-23,992020-08-23
101,148,1,2020-08-29 20:04:14,90.0,F2177,1,4,20,F2,2020-08-29,1012020-08-29
102,148,4,2020-08-29 20:04:39,90.0,F2670,5,5,20,F2,2020-08-29,1022020-08-29
109,148,1,2020-08-24 20:09:54,90.0,F2031,1,3,20,F2,2020-08-24,1092020-08-24
112,148,1,2020-08-18 20:16:50,90.0,F2362,2,4,20,F2,2020-08-18,1122020-08-18
113,148,2,2020-08-21 20:01:48,90.0,F2267,1,4,20,F2,2020-08-21,1132020-08-21
114,148,1,2020-08-21 20:01:51,90.0,F2318,1,4,20,F2,2020-08-21,1142020-08-21
120,148,1,2020-08-29 20:08:03,90.0,F2418,1,5,20,F2,2020-08-29,1202020-08-29
121,148,1,2020-08-21 20:03:15,90.0,F2648,1,4,20,F2,2020-08-21,1212020-08-21
129,148,1,2020-08-17 20:29:20,90.0,F2090,3,5,20,F2,2020-08-17,1292020-08-17
129,148,1,2020-08-25 20:34:36,90.0,F2160,1,4,20,F2,2020-08-25,1292020-08-25
130,148,3,2020-08-22 20:10:49,90.0,F2756,1,5,20,F2,2020-08-22,1302020-08-22
133,148,1,2020-08-18 20:21:24,90.0,F2703,1,5,20,F2,2020-08-18,1332020-08-18
135,148,2,2020-08-18 20:21:33,90.0,F2824,1,4,20,F2,2020-08-18,1352020-08-18
141,148,1,2020-08-21 20:10:20,90.0,F2014,1,5,20,F2,2020-08-21,1412020-08-21
141,148,2,2020-08-22 20:17:43,90.0,F2435,1,5,20,F2,2020-08-22,1412020-08-22
143,148,1,2020-08-21 20:10:41,90.0,F2553,1,3,20,F2,2020-08-21,1432020-08-21
144,148,1,2020-08-21 20:10:58,90.0,F2078,1,5,20,F2,2020-08-21,1442020-08-21
145,148,1,2020-08-26 20:26:36,90.0,F2856,2,5,20,F2,2020-08-26,1452020-08-26
145,148,1,2020-08-26 20:26:36,90.0,F2856,3,5,20,F2,2020-08-26,1452020-08-26
145,148,1,2020-08-26 20:26:36,90.0,F2856,5,4,20,F2,2020-08-26,1452020-08-26
145,148,2,2020-08-26 20:26:36,90.0,F2856,8,5,20,F2,2020-08-26,1452020-08-26
146,148,1,2020-08-23 20:22:01,90.0,F2120,1,5,20,F2,2020-08-23,1462020-08-23
146,148,2,2020-08-22 20:18:41,90.0,F2435,1,3,20,F2,2020-08-22,1462020-08-22
148,148,1,2020-08-23 20:22:11,90.0,F2180,1,5,20,F2,2020-08-23,1482020-08-23
150,148,4,2020-08-21 20:14:01,90.0,F2456,1,5,20,F2,2020-08-21,1502020-08-21
151,148,1,2020-08-26 20:27:43,90.0,F2477,1,5,20,F2,2020-08-26,1512020-08-26
153,148,1,2020-08-26 20:27:49,90.0,F2345,1,3,20,F2,2020-08-26,1532020-08-26
157,148,4,2020-08-26 20:29:52,90.0,F2856,1,2,20,F2,2020-08-26,1572020-08-26
157,148,4,2020-08-26 20:29:52,90.0,F2856,2,4,20,F2,2020-08-26,1572020-08-26
164,148,3,2020-08-26 20:31:21,90.0,F2081,1,5,20,F2,2020-08-26,1642020-08-26
170,148,1,2020-08-26 20:32:37,90.0,F2856,1,3,20,F2,2020-08-26,1702020-08-26
176,148,1,2020-08-22 20:24:48,90.0,F2048,1,5,20,F2,2020-08-22,1762020-08-22
179,148,1,2020-08-22 20:25:08,90.0,F2440,1,2,20,F2,2020-08-22,1792020-08-22
181,148,1,2020-08-22 20:25:40,90.0,F2656,1,3,20,F2,2020-08-22,1812020-08-22
183,148,3,2020-08-21 20:22:07,90.0,F2456,1,5,20,F2,2020-08-21,1832020-08-21
187,148,2,2020-08-29 20:26:54,90.0,F2414,1,4,20,F2,2020-08-29,1872020-08-29
189,148,1,2020-08-29 20:27:06,90.0,F2414,1,4,20,F2,2020-08-29,1892020-08-29
190,148,2,2020-08-22 20:30:21,90.0,F2757,4,4,20,F2,2020-08-22,1902020-08-22
195,148,1,2020-08-29 20:28:29,90.0,F2670,3,3,20,F2,2020-08-29,1952020-08-29
196,148,1,2020-08-18 20:32:58,90.0,F2081,1,5,20,F2,2020-08-18,1962020-08-18
206,148,1,2020-08-26 20:44:51,90.0,F2081,1,3,20,F2,2020-08-26,2062020-08-26
209,148,1,2020-08-21 20:29:30,90.0,F2456,1,5,20,F2,2020-08-21,2092020-08-21
210,148,1,2020-08-24 20:31:25,90.0,F2216,2,4,20,F2,2020-08-24,2102020-08-24
211,148,1,2020-08-18 20:35:59,90.0,F2104,1,5,20,F2,2020-08-18,2112020-08-18
211,148,1,2020-08-22 20:33:00,90.0,F2256,1,4,20,F2,2020-08-22,2112020-08-22
211,148,1,2020-08-25 20:51:00,90.0,F2477,1,4,20,F2,2020-08-25,2112020-08-25
212,148,1,2020-08-25 20:51:05,90.0,F2345,1,5,20,F2,2020-08-25,2122020-08-25
215,148,1,2020-08-22 20:36:33,90.0,F2498,3,3,20,F2,2020-08-22,2152020-08-22
221,148,2,2020-08-29 20:31:55,90.0,F2824,1,5,20,F2,2020-08-29,2212020-08-29
233,148,1,2020-08-25 20:54:54,90.0,F2751,1,4,20,F2,2020-08-25,2332020-08-25
235,148,1,2020-08-23 20:39:36,90.0,F2321,1,3,20,F2,2020-08-23,2352020-08-23
236,148,1,2020-08-17 20:50:53,90.0,F2256,1,5,20,F2,2020-08-17,2362020-08-17
236,148,1,2020-08-23 20:39:39,90.0,F2760,1,4,20,F2,2020-08-23,2362020-08-23
238,148,1,2020-08-21 20:37:56,90.0,F2624,1,4,20,F2,2020-08-21,2382020-08-21
238,148,1,2020-08-23 20:39:48,90.0,F2012,2,2,20,F2,2020-08-23,2382020-08-23
241,148,1,2020-08-18 20:41:40,90.0,F2362,1,4,20,F2,2020-08-18,2412020-08-18
241,148,4,2020-08-25 20:58:00,90.0,F2081,1,4,20,F2,2020-08-25,2412020-08-25
246,148,1,2020-08-21 20:39:02,90.0,F2468,1,5,20,F2,2020-08-21,2462020-08-21
246,148,1,2020-08-21 20:39:02,90.0,F2468,4,5,20,F2,2020-08-21,2462020-08-21
246,148,1,2020-08-22 20:43:42,90.0,F2266,1,5,20,F2,2020-08-22,2462020-08-22
248,148,1,2020-08-24 20:37:10,90.0,F2402,1,5,20,F2,2020-08-24,2482020-08-24
250,148,1,2020-08-22 20:44:13,90.0,F2440,1,5,20,F2,2020-08-22,2502020-08-22
256,148,4,2020-08-19 20:35:17,90.0,F2706,1,4,20,F2,2020-08-19,2562020-08-19
256,148,6,2020-08-19 20:35:17,90.0,F2706,2,4,20,F2,2020-08-19,2562020-08-19
262,148,2,2020-08-24 20:39:34,90.0,F2086,1,4,20,F2,2020-08-24,2622020-08-24
267,148,1,2020-08-21 20:44:40,90.0,F2468,6,5,20,F2,2020-08-21,2672020-08-21
280,148,1,2020-08-21 20:48:23,90.0,F2624,1,4,20,F2,2020-08-21,2802020-08-21
283,148,1,2020-08-22 20:52:33,90.0,F2160,2,4,20,F2,2020-08-22,2832020-08-22
283,148,1,2020-08-23 20:48:01,90.0,F2703,1,3,20,F2,2020-08-23,2832020-08-23
287,148,1,2020-08-18 20:51:19,90.0,F2756,1,4,20,F2,2020-08-18,2872020-08-18
294,148,1,2020-08-29 20:50:37,90.0,F2081,1,1,20,F2,2020-08-29,2942020-08-29
302,148,2,2020-08-18 20:55:40,90.0,F2617,1,5,20,F2,2020-08-18,3022020-08-18
312,148,1,2020-08-22 20:57:56,90.0,F2477,1,4,20,F2,2020-08-22,3122020-08-22
319,148,1,2020-08-23 20:55:11,90.0,F2418,1,3,20,F2,2020-08-23,3192020-08-23
9,148,8,2020-08-14 20:01:31,90.0,F3612,1,5,20,F3,2020-08-14,92020-08-14
24,148,2,2020-08-17 20:04:28,90.0,F3463,5,5,20,F3,2020-08-17,242020-08-17
25,148,1,2020-08-17 20:04:36,90.0,F3131,1,4,20,F3,2020-08-17,252020-08-17
33,148,2,2020-08-17 20:07:04,90.0,F3350,1,4,20,F3,2020-08-17,332020-08-17
35,148,1,2020-08-17 20:07:14,90.0,F3526,1,4,20,F3,2020-08-17,352020-08-17
42,148,1,2020-08-17 20:08:43,90.0,F3822,3,2,20,F3,2020-08-17,422020-08-17
44,148,1,2020-08-25 20:03:45,90.0,F3572,1,4,20,F3,2020-08-25,442020-08-25
55,148,1,2020-08-17 20:11:19,90.0,F3386,1,5,20,F3,2020-08-17,552020-08-17
55,148,1,2020-08-17 20:11:19,90.0,F3386,2,5,20,F3,2020-08-17,552020-08-17
55,148,1,2020-08-25 20:05:13,90.0,F3244,1,4,20,F3,2020-08-25,552020-08-25
58,148,1,2020-08-17 20:11:31,90.0,F3523,1,5,20,F3,2020-08-17,582020-08-17
60,148,1,2020-08-18 20:04:56,90.0,F3818,2,3,20,F3,2020-08-18,602020-08-18
60,148,2,2020-08-17 20:11:51,90.0,F3822,1,4,20,F3,2020-08-17,602020-08-17
63,148,2,2020-08-23 20:01:19,90.0,F3608,1,4,20,F3,2020-08-23,632020-08-23
64,148,2,2020-08-23 20:01:24,90.0,F3232,1,3,20,F3,2020-08-23,642020-08-23
73,148,1,2020-08-17 20:13:44,90.0,F3822,1,5,20,F3,2020-08-17,732020-08-17
76,148,1,2020-08-23 20:04:53,90.0,F3765,1,2,20,F3,2020-08-23,762020-08-23
78,148,1,2020-08-24 20:01:36,90.0,F3895,1,4,20,F3,2020-08-24,782020-08-24
80,148,1,2020-08-26 20:07:42,90.0,F3283,1,5,20,F3,2020-08-26,802020-08-26
82,148,2,2020-08-29 20:01:03,90.0,F3136,1,5,20,F3,2020-08-29,822020-08-29
88,148,1,2020-08-23 20:07:49,90.0,F3153,1,3,20,F3,2020-08-23,882020-08-23
88,148,1,2020-08-26 20:09:12,90.0,F3801,1,4,20,F3,2020-08-26,882020-08-26
90,148,1,2020-08-29 20:02:03,90.0,F3260,1,2,20,F3,2020-08-29,902020-08-29
91,148,1,2020-08-29 20:02:16,90.0,F3686,2,5,20,F3,2020-08-29,912020-08-29
93,148,1,2020-08-24 20:06:44,90.0,F3118,2,4,20,F3,2020-08-24,932020-08-24
93,148,1,2020-08-29 20:02:28,90.0,F3404,1,5,20,F3,2020-08-29,932020-08-29
95,148,1,2020-08-29 20:02:40,90.0,F3405,1,4,20,F3,2020-08-29,952020-08-29
97,148,1,2020-08-25 20:27:16,90.0,F3510,1,5,20,F3,2020-08-25,972020-08-25
97,148,1,2020-08-26 20:11:36,90.0,F3135,1,4,20,F3,2020-08-26,972020-08-26
101,148,1,2020-08-23 20:10:40,90.0,F3752,4,3,20,F3,2020-08-23,1012020-08-23
110,148,2,2020-08-24 20:10:09,90.0,F3624,1,4,20,F3,2020-08-24,1102020-08-24
111,148,1,2020-08-21 20:01:32,90.0,F3429,3,4,20,F3,2020-08-21,1112020-08-21
111,148,1,2020-08-24 20:10:31,90.0,F3064,1,1,20,F3,2020-08-24,1112020-08-24
112,148,2,2020-08-21 20:01:41,90.0,F3871,1,4,20,F3,2020-08-21,1122020-08-21
116,148,1,2020-08-22 20:00:48,90.0,F3740,1,2,20,F3,2020-08-22,1162020-08-22
117,148,1,2020-08-25 20:30:41,90.0,F3870,1,4,20,F3,2020-08-25,1172020-08-25
120,148,2,2020-08-22 20:02:23,90.0,F3801,1,5,20,F3,2020-08-22,1202020-08-22
121,148,1,2020-08-17 20:28:29,90.0,F3444,1,5,20,F3,2020-08-17,1212020-08-17
122,148,1,2020-08-26 20:20:55,90.0,F3391,1,3,20,F3,2020-08-26,1222020-08-26
125,148,1,2020-08-23 20:16:23,90.0,F3201,1,5,20,F3,2020-08-23,1252020-08-23
126,148,1,2020-08-29 20:09:21,90.0,F3884,1,4,20,F3,2020-08-29,1262020-08-29
133,148,1,2020-08-22 20:11:28,90.0,F3260,1,5,20,F3,2020-08-22,1332020-08-22
133,148,2,2020-08-29 20:11:25,90.0,F3446,1,5,20,F3,2020-08-29,1332020-08-29
140,148,1,2020-08-18 20:22:12,90.0,F3505,3,5,20,F3,2020-08-18,1402020-08-18
143,148,2,2020-08-24 20:17:05,90.0,F3477,1,4,20,F3,2020-08-24,1432020-08-24
144,148,1,2020-08-22 20:18:12,90.0,F3404,1,5,20,F3,2020-08-22,1442020-08-22
147,148,1,2020-08-29 20:14:47,90.0,F3757,1,2,20,F3,2020-08-29,1472020-08-29
153,148,2,2020-08-21 20:14:54,90.0,F3245,1,3,20,F3,2020-08-21,1532020-08-21
155,148,2,2020-08-21 20:15:02,90.0,F3507,1,4,20,F3,2020-08-21,1552020-08-21
156,148,1,2020-08-17 20:32:53,90.0,F3822,1,5,20,F3,2020-08-17,1562020-08-17
156,148,1,2020-08-17 20:32:53,90.0,F3822,3,4,20,F3,2020-08-17,1562020-08-17
158,148,1,2020-08-21 20:16:05,90.0,F3736,1,4,20,F3,2020-08-21,1582020-08-21
159,148,1,2020-08-21 20:16:15,90.0,F3159,1,5,20,F3,2020-08-21,1592020-08-21
164,148,1,2020-08-23 20:25:28,90.0,F3244,1,4,20,F3,2020-08-23,1642020-08-23
166,148,1,2020-08-23 20:25:39,90.0,F3300,1,4,20,F3,2020-08-23,1662020-08-23
168,148,1,2020-08-24 20:22:10,90.0,F3210,2,4,20,F3,2020-08-24,1682020-08-24
170,148,2,2020-08-22 20:23:47,90.0,F3357,1,3,20,F3,2020-08-22,1702020-08-22
172,148,1,2020-08-24 20:22:52,90.0,F3091,1,5,20,F3,2020-08-24,1722020-08-24
174,148,1,2020-08-18 20:29:32,90.0,F3504,3,5,20,F3,2020-08-18,1742020-08-18
174,148,1,2020-08-22 20:24:38,90.0,F3498,1,3,20,F3,2020-08-22,1742020-08-22
178,148,1,2020-08-24 20:25:02,90.0,F3394,1,4,20,F3,2020-08-24,1782020-08-24
179,148,1,2020-08-18 20:30:16,90.0,F3542,1,2,20,F3,2020-08-18,1792020-08-18
180,148,2,2020-08-18 20:30:30,90.0,F3435,2,5,20,F3,2020-08-18,1802020-08-18
180,148,2,2020-08-21 20:21:47,90.0,F3137,1,4,20,F3,2020-08-21,1802020-08-21
185,148,1,2020-08-22 20:28:42,90.0,F3674,1,5,20,F3,2020-08-22,1852020-08-22
189,148,1,2020-08-21 20:23:32,90.0,F3862,1,3,20,F3,2020-08-21,1892020-08-21
193,148,1,2020-08-21 20:24:19,90.0,F3672,1,5,20,F3,2020-08-21,1932020-08-21
198,148,1,2020-08-17 20:42:55,90.0,F3588,1,5,20,F3,2020-08-17,1982020-08-17
199,148,1,2020-08-24 20:29:06,90.0,F3287,1,5,20,F3,2020-08-24,1992020-08-24
206,148,1,2020-08-18 20:35:36,90.0,F3871,1,3,20,F3,2020-08-18,2062020-08-18
209,148,1,2020-08-17 20:45:33,90.0,F3325,3,5,20,F3,2020-08-17,2092020-08-17
217,148,2,2020-08-24 20:33:23,90.0,F3822,1,5,20,F3,2020-08-24,2172020-08-24
218,148,2,2020-08-17 20:46:28,90.0,F3689,1,5,20,F3,2020-08-17,2182020-08-17
233,148,1,2020-08-24 20:35:22,90.0,F3822,1,5,20,F3,2020-08-24,2332020-08-24
241,148,1,2020-08-21 20:38:26,90.0,F3447,1,3,20,F3,2020-08-21,2412020-08-21
250,148,1,2020-08-21 20:39:34,90.0,F3253,3,5,20,F3,2020-08-21,2502020-08-21
251,148,1,2020-08-26 20:53:50,90.0,F3430,1,5,20,F3,2020-08-26,2512020-08-26
251,148,6,2020-08-17 20:54:06,90.0,F3768,1,3,20,F3,2020-08-17,2512020-08-17
252,148,1,2020-08-22 20:44:28,90.0,F3686,1,5,20,F3,2020-08-22,2522020-08-22
253,148,1,2020-08-24 20:38:26,90.0,F3822,3,5,20,F3,2020-08-24,2532020-08-24
253,148,3,2020-08-17 20:54:30,90.0,F3822,1,3,20,F3,2020-08-17,2532020-08-17
256,148,1,2020-08-22 20:45:46,90.0,F3574,1,4,20,F3,2020-08-22,2562020-08-22
259,148,1,2020-08-23 20:43:12,90.0,F3870,1,5,20,F3,2020-08-23,2592020-08-23
263,148,1,2020-08-23 20:43:47,90.0,F3377,1,5,20,F3,2020-08-23,2632020-08-23
264,148,1,2020-08-23 20:43:52,90.0,F3526,1,3,20,F3,2020-08-23,2642020-08-23
268,148,1,2020-08-23 20:44:13,90.0,F3504,2,3,20,F3,2020-08-23,2682020-08-23
280,148,1,2020-08-23 20:47:48,90.0,F3735,1,2,20,F3,2020-08-23,2802020-08-23
290,148,2,2020-08-18 20:52:16,90.0,F3477,1,5,20,F3,2020-08-18,2902020-08-18
296,148,1,2020-08-23 20:50:03,90.0,F3199,1,4,20,F3,2020-08-23,2962020-08-23
297,148,1,2020-08-21 20:52:45,90.0,F3588,1,4,20,F3,2020-08-21,2972020-08-21
300,148,1,2020-08-22 20:55:24,90.0,F3796,1,5,20,F3,2020-08-22,3002020-08-22
306,148,1,2020-08-22 20:56:17,90.0,F3758,1,3,20,F3,2020-08-22,3062020-08-22
307,148,1,2020-08-21 20:56:55,90.0,F3820,1,2,20,F3,2020-08-21,3072020-08-21
311,148,1,2020-08-21 20:57:32,90.0,F3598,1,4,20,F3,2020-08-21,3112020-08-21
312,148,1,2020-08-21 20:57:46,90.0,F3030,1,5,20,F3,2020-08-21,3122020-08-21
315,148,1,2020-08-18 20:58:19,90.0,F3483,1,4,20,F3,2020-08-18,3152020-08-18
336,148,1,2020-08-23 20:58:44,90.0,F3862,1,5,20,F3,2020-08-23,3362020-08-23
28,148,1,2020-08-17 20:06:26,90.0,F4588,2,3,20,F4,2020-08-17,282020-08-17
44,148,1,2020-08-18 20:01:57,90.0,F4253,1,5,20,F4,2020-08-18,442020-08-18
53,148,1,2020-08-17 20:11:09,90.0,F4268,1,3,20,F4,2020-08-17,532020-08-17
54,148,1,2020-08-25 20:04:55,90.0,F4188,1,5,20,F4,2020-08-25,542020-08-25
55,148,1,2020-08-18 20:03:27,90.0,F4479,1,2,20,F4,2020-08-18,552020-08-18
56,148,2,2020-08-17 20:11:22,90.0,F4374,1,2,20,F4,2020-08-17,562020-08-17
63,148,1,2020-08-17 20:12:06,90.0,F4260,1,5,20,F4,2020-08-17,632020-08-17
64,148,1,2020-08-26 20:01:28,90.0,F4263,1,4,20,F4,2020-08-26,642020-08-26
66,148,1,2020-08-26 20:01:51,90.0,F4543,3,5,20,F4,2020-08-26,662020-08-26
74,148,1,2020-08-24 20:00:39,90.0,F4268,1,4,20,F4,2020-08-24,742020-08-24
76,148,1,2020-08-24 20:00:55,90.0,F4046,1,5,20,F4,2020-08-24,762020-08-24
86,148,1,2020-08-17 20:16:16,90.0,F4639,3,4,20,F4,2020-08-17,862020-08-17
91,148,1,2020-08-23 20:08:37,90.0,F4480,1,3,20,F4,2020-08-23,912020-08-23
100,148,3,2020-08-24 20:08:50,90.0,F4604,1,5,20,F4,2020-08-24,1002020-08-24
101,148,1,2020-08-24 20:09:01,90.0,F4499,1,4,20,F4,2020-08-24,1012020-08-24
102,148,1,2020-08-23 20:10:47,90.0,F4362,1,5,20,F4,2020-08-23,1022020-08-23
104,148,1,2020-08-24 20:09:22,90.0,F4574,1,4,20,F4,2020-08-24,1042020-08-24
106,148,1,2020-08-17 20:22:19,90.0,F4425,1,3,20,F4,2020-08-17,1062020-08-17
107,148,1,2020-08-17 20:22:23,90.0,F4804,1,4,20,F4,2020-08-17,1072020-08-17
109,148,1,2020-08-26 20:16:40,90.0,F4561,1,5,20,F4,2020-08-26,1092020-08-26
110,148,1,2020-08-25 20:29:20,90.0,F4698,1,5,20,F4,2020-08-25,1102020-08-25
110,148,1,2020-08-26 20:16:46,90.0,F4540,1,5,20,F4,2020-08-26,1102020-08-26
114,148,1,2020-08-26 20:19:27,90.0,F4829,1,5,20,F4,2020-08-26,1142020-08-26
122,148,1,2020-08-17 20:28:34,90.0,F4453,1,5,20,F4,2020-08-17,1222020-08-17
124,148,1,2020-08-17 20:28:47,90.0,F4340,1,5,20,F4,2020-08-17,1242020-08-17
126,148,1,2020-08-17 20:28:56,90.0,F4703,1,5,20,F4,2020-08-17,1262020-08-17
131,148,1,2020-08-23 20:17:43,90.0,F4507,1,4,20,F4,2020-08-23,1312020-08-23
137,148,2,2020-08-24 20:16:08,90.0,F4043,1,2,20,F4,2020-08-24,1372020-08-24
142,148,1,2020-08-18 20:22:21,90.0,F4565,1,5,20,F4,2020-08-18,1422020-08-18
142,148,1,2020-08-21 20:10:30,90.0,F4507,1,4,20,F4,2020-08-21,1422020-08-21
144,148,1,2020-08-25 20:36:57,90.0,F4046,1,5,20,F4,2020-08-25,1442020-08-25
150,148,1,2020-08-22 20:20:14,90.0,F4639,2,5,20,F4,2020-08-22,1502020-08-22
151,148,1,2020-08-24 20:18:40,90.0,F4651,1,5,20,F4,2020-08-24,1512020-08-24
151,148,1,2020-08-25 20:38:01,90.0,F4253,2,3,20,F4,2020-08-25,1512020-08-25
160,148,1,2020-08-22 20:22:44,90.0,F4663,1,5,20,F4,2020-08-22,1602020-08-22
161,148,1,2020-08-25 20:39:31,90.0,F4558,1,3,20,F4,2020-08-25,1612020-08-25
162,148,1,2020-08-26 20:30:52,90.0,F4623,1,5,20,F4,2020-08-26,1622020-08-26
168,148,1,2020-08-23 20:26:11,90.0,F4770,1,4,20,F4,2020-08-23,1682020-08-23
170,148,1,2020-08-24 20:22:34,90.0,F4043,1,4,20,F4,2020-08-24,1702020-08-24
173,148,2,2020-08-22 20:24:32,90.0,F4632,1,3,20,F4,2020-08-22,1732020-08-22
175,148,1,2020-08-24 20:24:00,90.0,F4822,1,5,20,F4,2020-08-24,1752020-08-24
183,148,1,2020-08-23 20:29:23,90.0,F4413,1,3,20,F4,2020-08-23,1832020-08-23
184,148,1,2020-08-24 20:26:41,90.0,F4328,1,5,20,F4,2020-08-24,1842020-08-24
185,148,1,2020-08-24 20:26:52,90.0,F4259,1,5,20,F4,2020-08-24,1852020-08-24
192,148,1,2020-08-25 20:47:14,90.0,F4606,1,5,20,F4,2020-08-25,1922020-08-25
194,148,1,2020-08-24 20:28:43,90.0,F4043,1,2,20,F4,2020-08-24,1942020-08-24
198,148,1,2020-08-23 20:31:10,90.0,F4766,1,3,20,F4,2020-08-23,1982020-08-23
203,148,1,2020-08-17 20:43:48,90.0,F4546,1,4,20,F4,2020-08-17,2032020-08-17
203,148,1,2020-08-22 20:31:31,90.0,F4768,1,2,20,F4,2020-08-22,2032020-08-22
205,148,1,2020-08-22 20:31:40,90.0,F4691,1,5,20,F4,2020-08-22,2052020-08-22
216,148,1,2020-08-17 20:46:17,90.0,F4124,1,2,20,F4,2020-08-17,2162020-08-17
227,148,1,2020-08-18 20:39:34,90.0,F4584,1,4,20,F4,2020-08-18,2272020-08-18
230,148,1,2020-08-18 20:39:52,90.0,F4579,1,4,20,F4,2020-08-18,2302020-08-18
231,148,1,2020-08-18 20:40:00,90.0,F4816,1,5,20,F4,2020-08-18,2312020-08-18
232,148,1,2020-08-18 20:40:12,90.0,F4063,1,4,20,F4,2020-08-18,2322020-08-18
234,148,1,2020-08-24 20:35:32,90.0,F4263,1,3,20,F4,2020-08-24,2342020-08-24
234,148,1,2020-08-29 20:34:04,90.0,F4426,1,2,20,F4,2020-08-29,2342020-08-29
234,148,2,2020-08-18 20:40:26,90.0,F4584,1,3,20,F4,2020-08-18,2342020-08-18
236,148,1,2020-08-22 20:40:37,90.0,F4564,1,5,20,F4,2020-08-22,2362020-08-22
239,148,1,2020-08-26 20:51:47,90.0,F4624,1,4,20,F4,2020-08-26,2392020-08-26
246,148,1,2020-08-29 20:39:03,90.0,F4675,3,4,20,F4,2020-08-29,2462020-08-29
247,148,1,2020-08-22 20:43:54,90.0,F4663,1,4,20,F4,2020-08-22,2472020-08-22
248,148,1,2020-08-29 20:39:13,90.0,F4802,1,3,20,F4,2020-08-29,2482020-08-29
255,148,1,2020-08-18 20:44:43,90.0,F4760,1,5,20,F4,2020-08-18,2552020-08-18
256,148,1,2020-08-23 20:42:41,90.0,F4712,1,3,20,F4,2020-08-23,2562020-08-23
259,148,1,2020-08-17 20:56:46,90.0,F4223,4,5,20,F4,2020-08-17,2592020-08-17
264,148,1,2020-08-17 20:57:47,90.0,F4256,1,4,20,F4,2020-08-17,2642020-08-17
264,148,1,2020-08-26 20:55:29,90.0,F4256,1,4,20,F4,2020-08-26,2642020-08-26
267,148,2,2020-08-26 20:55:47,90.0,F4259,1,3,20,F4,2020-08-26,2672020-08-26
276,148,1,2020-08-29 20:45:04,90.0,F4626,1,1,20,F4,2020-08-29,2762020-08-29
277,148,1,2020-08-29 20:45:19,90.0,F4793,1,3,20,F4,2020-08-29,2772020-08-29
279,148,1,2020-08-29 20:45:50,90.0,F4413,5,5,20,F4,2020-08-29,2792020-08-29
289,148,1,2020-08-22 20:54:02,90.0,F4829,1,4,20,F4,2020-08-22,2892020-08-22
289,148,1,2020-08-22 20:54:02,90.0,F4829,2,3,20,F4,2020-08-22,2892020-08-22
300,148,1,2020-08-21 20:53:40,90.0,F4605,1,3,20,F4,2020-08-21,3002020-08-21
305,148,1,2020-08-22 20:56:13,90.0,F4715,1,3,20,F4,2020-08-22,3052020-08-22
351,148,1,2020-08-24 20:57:40,90.0,F4307,2,5,20,F4,2020-08-24,3512020-08-24
360,148,1,2020-08-24 20:59:30,90.0,F4654,1,5,20,F4,2020-08-24,3602020-08-24
51,148,1,2020-08-18 20:02:51,90.0,F5903,1,5,20,F5,2020-08-18,512020-08-18
65,148,1,2020-08-18 20:06:19,90.0,F5545,3,4,20,F5,2020-08-18,652020-08-18
125,148,1,2020-08-22 20:07:37,90.0,F5903,1,5,20,F5,2020-08-22,1252020-08-22
