0,1,2
"frozenset([1, 'F2', '00H'])",0.0005259583,"[OrderedStatistic(items_base=frozenset([1, '00H']), items_add=frozenset(['F2']), confidence=0.29952830188679247, lift=1.0267646491594613), OrderedStatistic(items_base=frozenset([1, 'F2']), items_add=frozenset(['00H']), confidence=0.27489177489177485, lift=1.6309916586595457), OrderedStatistic(items_base=frozenset(['F2', '00H']), items_add=frozenset([1]), confidence=0.01179749187180678, lift=1.806385274149621)]"
"frozenset(['20H', 'F2', 141])",0.0005259583,"[OrderedStatistic(items_base=frozenset(['20H', 141]), items_add=frozenset(['F2']), confidence=0.23475046210720887, lift=0.804710187141611), OrderedStatistic(items_base=frozenset(['F2', 141]), items_add=frozenset(['20H']), confidence=0.12854251012145748, lift=0.9240090698094017), OrderedStatistic(items_base=frozenset(['20H', 'F2']), items_add=frozenset([141]), confidence=0.01637441980402269, lift=1.2263749700863942)]"
"frozenset(['F1', 156, '22H'])",0.0005259583,"[OrderedStatistic(items_base=frozenset([156, '22H']), items_add=frozenset(['F1']), confidence=0.12402343749999997, lift=1.1571112133418335), OrderedStatistic(items_base=frozenset(['F1', 156]), items_add=frozenset(['22H']), confidence=0.1788732394366197, lift=0.9988771481804797), OrderedStatistic(items_base=frozenset(['F1', '22H']), items_add=frozenset([156]), confidence=0.02883742052679382, lift=1.3584079028641713)]"
"frozenset([51, '00H'])",0.0005218169,"[OrderedStatistic(items_base=frozenset([51]), items_add=frozenset(['00H']), confidence=0.2535211267605634, lift=1.5041950353124967), OrderedStatistic(items_base=frozenset(['00H']), items_add=frozenset([51]), confidence=0.0030960513059930706, lift=1.5041950353124964)]"
"frozenset(['23H', 'F3', 100])",0.0005218169,"[OrderedStatistic(items_base=frozenset(['23H', 100]), items_add=frozenset(['F3']), confidence=0.36734693877551017, lift=1.3399963928467375), OrderedStatistic(items_base=frozenset(['F3', 100]), items_add=frozenset(['23H']), confidence=0.28314606741573034, lift=1.3072077936306816), OrderedStatistic(items_base=frozenset(['F3', '23H']), items_add=frozenset([100]), confidence=0.008340504401932878, lift=1.2698181304592184)]"
"frozenset(['F2', '21H', 135])",0.0005218169,"[OrderedStatistic(items_base=frozenset(['21H', 135]), items_add=frozenset(['F2']), confidence=0.2652631578947368, lift=0.9093058369945305), OrderedStatistic(items_base=frozenset(['F2', 135]), items_add=frozenset(['21H']), confidence=0.116991643454039, lift=0.9033695818805306), OrderedStatistic(items_base=frozenset(['F2', '21H']), items_add=frozenset([135]), confidence=0.01670422908657033, lift=1.0758788936141952)]"
"frozenset([161, 'F2', '21H'])",0.0005218169,"[OrderedStatistic(items_base=frozenset([161, '21H']), items_add=frozenset(['F2']), confidence=0.22144112478031633, lift=0.7590865950305835), OrderedStatistic(items_base=frozenset([161, 'F2']), items_add=frozenset(['21H']), confidence=0.202572347266881, lift=1.5641945975648415), OrderedStatistic(items_base=frozenset(['F2', '21H']), items_add=frozenset([161]), confidence=0.01670422908657033, lift=1.5999484221180553)]"
"frozenset([19, '21H'])",0.0005176755,"[OrderedStatistic(items_base=frozenset([19]), items_add=frozenset(['21H']), confidence=0.14029180695847362, lift=1.0832855001573622), OrderedStatistic(items_base=frozenset(['21H']), items_add=frozenset([19]), confidence=0.003997313805122958, lift=1.0832855001573622)]"
"frozenset(['F4', 124, '21H'])",0.0005176755,"[OrderedStatistic(items_base=frozenset([124, '21H']), items_add=frozenset(['F4']), confidence=0.14792899408284024, lift=0.8326812277599583), OrderedStatistic(items_base=frozenset(['F4', 124]), items_add=frozenset(['21H']), confidence=0.20064205457463885, lift=1.5492895355380576), OrderedStatistic(items_base=frozenset(['F4', '21H']), items_add=frozenset([124]), confidence=0.023191094619666047, lift=1.5490496462636354)]"
"frozenset(['F1', 124, '22H'])",0.0005176755,"[OrderedStatistic(items_base=frozenset([124, '22H']), items_add=frozenset(['F1']), confidence=0.10917030567685589, lift=1.0185347818846384), OrderedStatistic(items_base=frozenset(['F1', 124]), items_add=frozenset(['22H']), confidence=0.31094527363184077, lift=1.7364035511618594), OrderedStatistic(items_base=frozenset(['F1', '22H']), items_add=frozenset([124]), confidence=0.028383287920072657, lift=1.8958623054861476)]"
"frozenset(['F0', '21H', 134])",0.0005176755,"[OrderedStatistic(items_base=frozenset(['21H', 134]), items_add=frozenset(['F0']), confidence=0.13935340022296544, lift=1.5947312526747928), OrderedStatistic(items_base=frozenset(['F0', 134]), items_add=frozenset(['21H']), confidence=0.1456876456876457, lift=1.1249503270864918), OrderedStatistic(items_base=frozenset(['F0', '21H']), items_add=frozenset([134]), confidence=0.02800806632310105, lift=0.5961163267202532)]"
"frozenset(['F0', '23H', 156])",0.0005176755,"[OrderedStatistic(items_base=frozenset(['23H', 156]), items_add=frozenset(['F0']), confidence=0.09571209800918835, lift=1.0953092906962396), OrderedStatistic(items_base=frozenset(['F0', 156]), items_add=frozenset(['23H']), confidence=0.19904458598726116, lift=0.9189343029105586), OrderedStatistic(items_base=frozenset(['F0', '23H']), items_add=frozenset([156]), confidence=0.038109756097560975, lift=1.7951880894150338)]"
frozenset([99]),0.0005135341,"[OrderedStatistic(items_base=frozenset([]), items_add=frozenset([99]), confidence=0.0005135341086041812, lift=1.0)]"
frozenset([158]),0.0005135341,"[OrderedStatistic(items_base=frozenset([]), items_add=frozenset([158]), confidence=0.0005135341086041812, lift=1.0)]"
"frozenset([2, 'F5'])",0.0005135341,"[OrderedStatistic(items_base=frozenset([2]), items_add=frozenset(['F5']), confidence=0.013111980543512742, lift=0.4784030326320279), OrderedStatistic(items_base=frozenset(['F5']), items_add=frozenset([2]), confidence=0.018736778482925355, lift=0.47840303263202794)]"
"frozenset([177, '23H'])",0.0005135341,"[OrderedStatistic(items_base=frozenset([177]), items_add=frozenset(['23H']), confidence=0.14485981308411214, lift=0.6687780564135608), OrderedStatistic(items_base=frozenset(['23H']), items_add=frozenset([177]), confidence=0.0023708462391495546, lift=0.6687780564135608)]"
"frozenset(['F4', '00H', 100])",0.0005135341,"[OrderedStatistic(items_base=frozenset(['00H', 100]), items_add=frozenset(['F4']), confidence=0.4065573770491803, lift=2.288481024122975), OrderedStatistic(items_base=frozenset(['F4', 100]), items_add=frozenset(['00H']), confidence=0.24266144814090018, lift=1.439762240801394), OrderedStatistic(items_base=frozenset(['00H', 'F4']), items_add=frozenset([100]), confidence=0.014954172696575011, lift=2.2767303631814557)]"
"frozenset(['20H', 130, 'F1'])",0.0005135341,"[OrderedStatistic(items_base=frozenset(['20H', 130]), items_add=frozenset(['F1']), confidence=0.07429598562013182, lift=0.6931650968579076), OrderedStatistic(items_base=frozenset(['F1', 130]), items_add=frozenset(['20H']), confidence=0.10139002452984465, lift=0.7288273907616447), OrderedStatistic(items_base=frozenset(['20H', 'F1']), items_add=frozenset([130]), confidence=0.053679653679653674, lift=1.6218348218348215)]"
"frozenset(['F1', '21H', 134])",0.0005135341,"[OrderedStatistic(items_base=frozenset(['21H', 134]), items_add=frozenset(['F1']), confidence=0.1382385730211817, lift=1.2897352805527846), OrderedStatistic(items_base=frozenset(['F1', 134]), items_add=frozenset(['21H']), confidence=0.06313645621181263, lift=0.4875181881848718), OrderedStatistic(items_base=frozenset(['F1', '21H']), items_add=frozenset([134]), confidence=0.04376985527709142, lift=0.9315861026555842)]"
"frozenset(['00H', 46])",0.0005093927,"[OrderedStatistic(items_base=frozenset([46]), items_add=frozenset(['00H']), confidence=0.2435643564356436, lift=1.4451193887111151), OrderedStatistic(items_base=frozenset(['00H']), items_add=frozenset([46]), confidence=0.0030223357987075217, lift=1.445119388711115)]"
"frozenset(['23H', 46])",0.0005093927,"[OrderedStatistic(items_base=frozenset([46]), items_add=frozenset(['23H']), confidence=0.2435643564356436, lift=1.1244698818855159), OrderedStatistic(items_base=frozenset(['23H']), items_add=frozenset([46]), confidence=0.0023517265114144778, lift=1.1244698818855159)]"
"frozenset([164, 'F5'])",0.0005093927,"[OrderedStatistic(items_base=frozenset([164]), items_add=frozenset(['F5']), confidence=0.026762402088772848, lift=0.9764515953405026), OrderedStatistic(items_base=frozenset(['F5']), items_add=frozenset([164]), confidence=0.018585675430643697, lift=0.9764515953405026)]"
"frozenset([171, 'F4'])",0.0005093927,"[OrderedStatistic(items_base=frozenset([171]), items_add=frozenset(['F4']), confidence=0.164, lift=0.9231437163438002), OrderedStatistic(items_base=frozenset(['F4']), items_add=frozenset([171]), confidence=0.00286733337995664, lift=0.9231437163438001)]"
"frozenset(['00H', 175])",0.0005093927,"[OrderedStatistic(items_base=frozenset([175]), items_add=frozenset(['00H']), confidence=0.235632183908046, lift=1.3980561135998335), OrderedStatistic(items_base=frozenset(['00H']), items_add=frozenset([175]), confidence=0.0030223357987075217, lift=1.3980561135998335)]"
"frozenset(['22H', 'F4', 15])",0.0005093927,"[OrderedStatistic(items_base=frozenset(['22H', 15]), items_add=frozenset(['F4']), confidence=0.2026359143327842, lift=1.140622384279819), OrderedStatistic(items_base=frozenset(['F4', 15]), items_add=frozenset(['22H']), confidence=0.18778625954198475, lift=1.0486498930167856), OrderedStatistic(items_base=frozenset(['F4', '22H']), items_add=frozenset([15]), confidence=0.016821663019693654, lift=1.2939872696359696)]"
"frozenset([128, '00H', 'F5'])",0.0005093927,"[OrderedStatistic(items_base=frozenset([128, '00H']), items_add=frozenset(['F5']), confidence=0.026338329764453963, lift=0.9609789148147645), OrderedStatistic(items_base=frozenset([128, 'F5']), items_add=frozenset(['00H']), confidence=0.22242314647377937, lift=1.3196840710653037), OrderedStatistic(items_base=frozenset(['00H', 'F5']), items_add=frozenset([128]), confidence=0.08861671469740634, lift=1.0074742877581113)]"
"frozenset(['F0', '20H', 135])",0.0005093927,"[OrderedStatistic(items_base=frozenset(['20H', 135]), items_add=frozenset(['F0']), confidence=0.2520491803278688, lift=2.8843982596534845), OrderedStatistic(items_base=frozenset(['F0', 135]), items_add=frozenset(['20H']), confidence=0.25625, lift=1.8420157184960255), OrderedStatistic(items_base=frozenset(['F0', '20H']), items_add=frozenset([135]), confidence=0.022900763358778626, lift=1.4749826416815477)]"
"frozenset(['F2', 148, '21H'])",0.0005093927,"[OrderedStatistic(items_base=frozenset([148, '21H']), items_add=frozenset(['F2']), confidence=0.1651006711409396, lift=0.5659549752466757), OrderedStatistic(items_base=frozenset(['F2', 148]), items_add=frozenset(['21H']), confidence=0.13369565217391305, lift=1.0323522419021376), OrderedStatistic(items_base=frozenset(['F2', '21H']), items_add=frozenset([148]), confidence=0.016306509346413894, lift=1.0124543514585973)]"
"frozenset(['21H', 14])",0.0005052513,"[OrderedStatistic(items_base=frozenset([14]), items_add=frozenset(['21H']), confidence=0.09305873379099924, lift=0.7185678135048397), OrderedStatistic(items_base=frozenset(['21H']), items_add=frozenset([14]), confidence=0.003901378273800007, lift=0.7185678135048397)]"
"frozenset([177, 'F1'])",0.0005052513,"[OrderedStatistic(items_base=frozenset([177]), items_add=frozenset(['F1']), confidence=0.1425233644859813, lift=1.3297114362753752), OrderedStatistic(items_base=frozenset(['F1']), items_add=frozenset([177]), confidence=0.004713882771144855, lift=1.3297114362753755)]"
"frozenset([1, 'F3', '23H'])",0.0005052513,"[OrderedStatistic(items_base=frozenset([1, '23H']), items_add=frozenset(['F3']), confidence=0.2850467289719626, lift=1.039784324563577), OrderedStatistic(items_base=frozenset([1, 'F3']), items_add=frozenset(['23H']), confidence=0.28638497652582157, lift=1.32216094932949), OrderedStatistic(items_base=frozenset(['F3', '23H']), items_add=frozenset([1]), confidence=0.0080757264844112, lift=1.2365232846112024)]"
"frozenset(['F4', '23H', 124])",0.0005052513,"[OrderedStatistic(items_base=frozenset(['23H', 124]), items_add=frozenset(['F4']), confidence=0.19092331768388107, lift=1.0746930550206462), OrderedStatistic(items_base=frozenset(['F4', 124]), items_add=frozenset(['23H']), confidence=0.19582664526484753, lift=0.9040779525110157), OrderedStatistic(items_base=frozenset(['F4', '23H']), items_add=frozenset([124]), confidence=0.012726893386188192, lift=0.8500931077738715)]"
"frozenset([128, 'F0', '00H'])",0.0005052513,"[OrderedStatistic(items_base=frozenset([128, '00H']), items_add=frozenset(['F0']), confidence=0.02612419700214133, lift=0.2989598627926566), OrderedStatistic(items_base=frozenset([128, 'F0']), items_add=frozenset(['00H']), confidence=0.11433926897844425, lift=0.6783993229135087), OrderedStatistic(items_base=frozenset(['F0', '00H']), items_add=frozenset([128]), confidence=0.058317399617590825, lift=0.6630045002712911)]"
"frozenset([123, '21H'])",0.0005011099,"[OrderedStatistic(items_base=frozenset([123]), items_add=frozenset(['21H']), confidence=0.027976878612716763, lift=0.21602791779415564), OrderedStatistic(items_base=frozenset(['21H']), items_add=frozenset([123]), confidence=0.003869399763359023, lift=0.21602791779415562)]"
"frozenset(['H1', 142])",0.0005011099,"[OrderedStatistic(items_base=frozenset([142]), items_add=frozenset(['H1']), confidence=0.01854690374003679, lift=1.1683823544701912), OrderedStatistic(items_base=frozenset(['H1']), items_add=frozenset([142]), confidence=0.031567962431515786, lift=1.1683823544701912)]"
"frozenset(['F3', 93, '22H'])",0.0005011099,"[OrderedStatistic(items_base=frozenset([93, '22H']), items_add=frozenset(['F3']), confidence=0.25313807531380755, lift=0.9233889601567071), OrderedStatistic(items_base=frozenset(['F3', 93]), items_add=frozenset(['22H']), confidence=0.16598079561042525, lift=0.9268822116391241), OrderedStatistic(items_base=frozenset(['F3', '22H']), items_add=frozenset([93]), confidence=0.009736863281564336, lift=0.8872082850640193)]"
"frozenset(['F4', '00H', 108])",0.0005011099,"[OrderedStatistic(items_base=frozenset(['00H', 108]), items_add=frozenset(['F4']), confidence=0.237721021611002, lift=1.338113825262349), OrderedStatistic(items_base=frozenset(['F4', 108]), items_add=frozenset(['00H']), confidence=0.19360000000000002, lift=1.1486701820773033), OrderedStatistic(items_base=frozenset(['00H', 'F4']), items_add=frozenset([108]), confidence=0.014592378195851423, lift=1.261107376049774)]"
"frozenset([128, '20H', 'F1'])",0.0005011099,"[OrderedStatistic(items_base=frozenset([128, '20H']), items_add=frozenset(['F1']), confidence=0.07464528069093153, lift=0.696423942535261), OrderedStatistic(items_base=frozenset([128, 'F1']), items_add=frozenset(['20H']), confidence=0.05678085405912718, lift=0.4081608807279654), OrderedStatistic(items_base=frozenset(['20H', 'F1']), items_add=frozenset([128]), confidence=0.05238095238095238, lift=0.5955136440375859)]"
"frozenset(['20H', 'F2', 135])",0.0005011099,"[OrderedStatistic(items_base=frozenset(['20H', 135]), items_add=frozenset(['F2']), confidence=0.24795081967213115, lift=0.8499602033122015), OrderedStatistic(items_base=frozenset(['F2', 135]), items_add=frozenset(['20H']), confidence=0.11234911792014858, lift=0.8076052338266427), OrderedStatistic(items_base=frozenset(['20H', 'F2']), items_add=frozenset([135]), confidence=0.015600825167612171, lift=1.0048113225586304)]"
"frozenset(['01H', 1])",0.0004969685,"[OrderedStatistic(items_base=frozenset([1]), items_add=frozenset(['01H']), confidence=0.07609384908053267, lift=1.4280992674010369), OrderedStatistic(items_base=frozenset(['01H']), items_add=frozenset([1]), confidence=0.00932690812995492, lift=1.4280992674010367)]"
"frozenset([12, 'F5'])",0.0004969685,"[OrderedStatistic(items_base=frozenset([12]), items_add=frozenset(['F5']), confidence=0.028395646000946524, lift=1.0360420468377987), OrderedStatistic(items_base=frozenset(['F5']), items_add=frozenset([12]), confidence=0.01813236627379873, lift=1.0360420468377984)]"
"frozenset([25, '20H'])",0.0004969685,"[OrderedStatistic(items_base=frozenset([25]), items_add=frozenset(['20H']), confidence=0.060728744939271266, lift=0.43653971802018987), OrderedStatistic(items_base=frozenset(['20H']), items_add=frozenset([25]), confidence=0.0035723854603911765, lift=0.43653971802018987)]"
